model,image,category,level,response,RT,seed
simulated,simulated,1,super,yes,87.52851207967218,5
simulated,simulated,1,super,yes,87.6327790889401,5
simulated,simulated,1,super,yes,87.62421844906095,5
simulated,simulated,1,super,yes,87.62198224740827,5
simulated,simulated,1,super,yes,87.56803775113045,5
simulated,simulated,1,super,yes,87.68718759735434,5
simulated,simulated,1,super,yes,87.66433116826832,5
simulated,simulated,1,super,yes,87.62480599095319,5
simulated,simulated,1,super,yes,87.44071730375568,5
simulated,simulated,1,super,yes,87.54641320316763,5
simulated,simulated,1,super,yes,87.71121175272796,5
simulated,simulated,1,super,yes,87.47393153593971,5
simulated,simulated,1,super,yes,87.6496487719714,5
simulated,simulated,1,super,yes,87.62512314429742,5
simulated,simulated,1,super,yes,87.66570156715888,5
simulated,simulated,1,super,yes,87.65646063410507,5
simulated,simulated,1,super,yes,87.56926680111016,5
simulated,simulated,1,super,yes,87.61236000986631,5
simulated,simulated,1,super,yes,87.57119062164782,5
simulated,simulated,1,super,yes,87.51534415314595,5
simulated,simulated,1,super,yes,87.59166467953503,5
simulated,simulated,1,super,yes,87.59154707907759,5
simulated,simulated,1,super,yes,87.52578541143313,5
simulated,simulated,1,super,yes,87.56880234728622,5
simulated,simulated,1,super,yes,87.57176457476474,5
simulated,simulated,1,super,yes,87.520264576362,5
simulated,simulated,1,super,yes,87.62405923218347,5
simulated,simulated,1,super,yes,87.5582011984852,5
simulated,simulated,1,super,yes,87.54851805324958,5
simulated,simulated,1,super,yes,87.55996221050748,5
simulated,simulated,1,super,yes,87.64429498261215,5
simulated,simulated,1,super,yes,87.58353307552177,5
simulated,simulated,1,super,yes,87.62097042213139,5
simulated,simulated,1,super,yes,87.57757849236782,5
simulated,simulated,1,super,yes,87.65786128818634,5
simulated,simulated,1,super,yes,87.56194289784456,5
simulated,simulated,1,super,yes,87.60165652651612,5
simulated,simulated,1,super,yes,87.57755814264144,5
simulated,simulated,1,super,yes,87.68098329204552,5
simulated,simulated,1,super,yes,87.62437399926601,5
simulated,simulated,1,super,yes,87.57728382331968,5
simulated,simulated,1,super,yes,87.61528992982456,5
simulated,simulated,1,super,yes,87.55330335115084,5
simulated,simulated,1,super,yes,87.53689137812667,5
simulated,simulated,1,super,yes,87.60353524381429,5
simulated,simulated,1,super,yes,87.53971057435044,5
simulated,simulated,1,super,yes,87.63703813171963,5
simulated,simulated,1,super,yes,87.6427877919672,5
simulated,simulated,1,super,yes,87.66601022689814,5
simulated,simulated,1,super,yes,87.60434476763207,5
simulated,simulated,1,super,yes,87.57727221119706,5
simulated,simulated,1,super,yes,87.59341287993466,5
simulated,simulated,1,super,yes,87.62697461012168,5
simulated,simulated,1,super,yes,87.63153995767303,5
simulated,simulated,1,super,yes,87.6285874165767,5
simulated,simulated,1,super,yes,87.6148431778679,5
simulated,simulated,1,super,yes,87.55139122584414,5
simulated,simulated,1,super,yes,87.57575363682447,5
simulated,simulated,1,super,yes,87.60721877983661,5
simulated,simulated,1,super,yes,87.63399609875086,5
simulated,simulated,1,super,yes,87.57217069868894,5
simulated,simulated,1,super,yes,87.57212962354546,5
simulated,simulated,1,super,yes,87.51789380251562,5
simulated,simulated,1,super,yes,87.57578869461577,5
simulated,simulated,1,super,yes,87.60259653717075,5
simulated,simulated,1,super,yes,87.62107586351745,5
simulated,simulated,1,super,yes,87.56987907913413,5
simulated,simulated,1,super,yes,87.62568073802264,5
simulated,simulated,1,super,yes,87.54355873145161,5
simulated,simulated,1,super,yes,87.53038292936033,5
simulated,simulated,1,super,yes,87.54582541878071,5
simulated,simulated,1,super,yes,87.60704766285693,5
simulated,simulated,1,super,yes,87.58854155113723,5
simulated,simulated,1,super,yes,87.53915404064574,5
simulated,simulated,1,super,yes,87.59339093313993,5
simulated,simulated,1,super,yes,87.60875941600848,5
simulated,simulated,1,super,yes,87.64810374015413,5
simulated,simulated,1,super,yes,87.65982362960054,5
simulated,simulated,0,basic,yes,257.7610590364038,5
simulated,simulated,0,basic,yes,257.7271817820517,5
simulated,simulated,0,basic,yes,257.77603904694246,5
simulated,simulated,0,basic,yes,257.76084941067876,5
simulated,simulated,0,basic,yes,257.7290523834848,5
simulated,simulated,0,basic,yes,257.73132623458383,5
simulated,simulated,0,basic,yes,257.78378358014254,5
simulated,simulated,0,basic,yes,257.7641911029498,5
simulated,simulated,0,basic,yes,257.7312190357816,5
simulated,simulated,0,basic,yes,257.7733141065822,5
simulated,simulated,0,basic,yes,257.7414764064982,5
simulated,simulated,0,basic,yes,257.7264813892859,5
simulated,simulated,0,basic,yes,257.6833013551727,5
simulated,simulated,0,basic,yes,257.72015249784766,5
simulated,simulated,0,basic,yes,257.7572364748981,5
simulated,simulated,0,basic,yes,257.7550955755588,5
simulated,simulated,0,basic,yes,257.7483435003023,5
simulated,simulated,0,basic,yes,257.72588715121486,5
simulated,simulated,0,basic,yes,257.73057605148756,5
simulated,simulated,0,basic,yes,257.7530891803927,5
simulated,simulated,0,basic,yes,257.767904244488,5
simulated,simulated,0,basic,yes,257.7786548145105,5
simulated,simulated,0,basic,yes,257.7439236525687,5
simulated,simulated,0,basic,yes,257.6458678632545,5
simulated,simulated,0,basic,yes,257.82779919829915,5
simulated,simulated,0,basic,yes,257.77058702801696,5
simulated,simulated,0,basic,yes,257.7224300477633,5
simulated,simulated,0,basic,yes,257.76961602000074,5
simulated,simulated,0,basic,yes,257.75701155893057,5
simulated,simulated,0,basic,yes,257.7502987812446,5
simulated,simulated,0,basic,yes,257.75538567400224,5
simulated,simulated,0,basic,yes,257.7899764789322,5
simulated,simulated,0,basic,yes,257.7749388760154,5
simulated,simulated,0,basic,yes,257.77885876031075,5
simulated,simulated,0,basic,yes,257.73109007997306,5
simulated,simulated,0,basic,yes,257.7650264133552,5
simulated,simulated,0,basic,yes,257.7759180542379,5
simulated,simulated,0,basic,yes,257.76805968497484,5
simulated,simulated,0,basic,yes,257.77200776569157,5
simulated,simulated,0,basic,yes,257.7014157421052,5
simulated,simulated,0,basic,yes,257.76530144750194,5
simulated,simulated,0,basic,yes,257.73598704700123,5
simulated,simulated,0,basic,yes,257.76505779424116,5
simulated,simulated,0,basic,yes,257.7427411106899,5
simulated,simulated,0,basic,yes,257.7596330410458,5
simulated,simulated,0,basic,yes,257.696904150412,5
simulated,simulated,0,basic,yes,257.81890352940337,5
simulated,simulated,0,basic,yes,257.7248985401597,5
simulated,simulated,0,basic,yes,257.7641808049133,5
simulated,simulated,0,basic,yes,257.7439867404721,5
simulated,simulated,0,basic,yes,257.70020890091484,5
simulated,simulated,0,basic,yes,257.7163186926906,5
simulated,simulated,0,basic,yes,257.7733823408594,5
simulated,simulated,0,basic,yes,257.7545374856744,5
simulated,simulated,0,basic,yes,257.7140524543447,5
simulated,simulated,0,basic,yes,257.7497384985319,5
simulated,simulated,0,basic,yes,257.79167292305084,5
simulated,simulated,0,basic,yes,257.73041620187604,5
simulated,simulated,0,basic,yes,257.746306554684,5
simulated,simulated,0,basic,yes,257.740225308176,5
simulated,simulated,0,basic,yes,257.7331898197542,5
simulated,simulated,0,basic,yes,257.7357096754548,5
simulated,simulated,0,basic,yes,257.7677274503114,5
simulated,simulated,0,basic,yes,257.7152022599152,5
simulated,simulated,0,basic,yes,257.74325682467907,5
simulated,simulated,0,basic,yes,257.8029600409966,5
simulated,simulated,0,basic,yes,257.75902815859604,5
simulated,simulated,0,basic,yes,257.7820887632604,5
simulated,simulated,0,basic,yes,257.7698951537087,5
simulated,simulated,0,basic,yes,257.71877488195594,5
simulated,simulated,0,basic,yes,257.79271708402604,5
simulated,simulated,0,basic,yes,257.7492618582563,5
simulated,simulated,0,basic,yes,257.765998994703,5
simulated,simulated,0,basic,yes,257.76390642757,5
simulated,simulated,0,basic,yes,257.7284879020217,5
simulated,simulated,0,basic,yes,257.69164104528755,5
simulated,simulated,0,basic,yes,257.7637803439074,5
simulated,simulated,0,basic,yes,257.7440723715119,5
simulated,simulated,0,basic,yes,257.8045226297358,5
simulated,simulated,0,basic,yes,257.718916041846,5
simulated,simulated,0,basic,yes,257.8104972787652,5
simulated,simulated,0,basic,yes,257.7909442848374,5
simulated,simulated,0,basic,yes,257.75192548464156,5
simulated,simulated,0,basic,yes,257.76366692550135,5
simulated,simulated,0,basic,yes,257.74809462449196,5
simulated,simulated,0,basic,yes,257.7044986644174,5
simulated,simulated,0,basic,yes,257.77026342054234,5
simulated,simulated,0,basic,yes,257.74105249189074,5
simulated,simulated,0,basic,yes,257.75564300718366,5
simulated,simulated,0,basic,yes,257.7186444373839,5
simulated,simulated,0,basic,yes,257.78346352127414,5
simulated,simulated,0,basic,yes,257.7649422896557,5
simulated,simulated,0,basic,yes,257.759005378852,5
simulated,simulated,0,basic,yes,257.7367240730721,5
simulated,simulated,0,basic,yes,257.75804913334235,5
simulated,simulated,0,basic,yes,257.75694167493134,5
simulated,simulated,0,basic,yes,257.7559339844344,5
simulated,simulated,0,basic,yes,257.8076480187668,5
simulated,simulated,0,basic,yes,257.72709185600485,5
simulated,simulated,0,basic,yes,257.7816581309887,5
simulated,simulated,1,basic,yes,257.73004337350466,5
simulated,simulated,1,basic,yes,257.8164585713582,5
simulated,simulated,1,basic,yes,257.75538179572,5
simulated,simulated,1,basic,yes,257.7303156260377,5
simulated,simulated,1,basic,yes,257.82975787722205,5
simulated,simulated,1,basic,yes,257.8028423567641,5
simulated,simulated,1,basic,yes,257.758666999556,5
simulated,simulated,1,basic,yes,257.75644839426906,5
simulated,simulated,1,basic,yes,257.7663797144098,5
simulated,simulated,1,basic,yes,257.7374870773973,5
simulated,simulated,1,basic,yes,257.7822906029682,5
simulated,simulated,1,basic,yes,257.72229056189536,5
simulated,simulated,1,basic,yes,257.79076241884707,5
simulated,simulated,1,basic,yes,257.7469303008663,5
simulated,simulated,1,basic,yes,257.7556704572182,5
simulated,simulated,1,basic,yes,257.7223873911288,5
simulated,simulated,1,basic,yes,257.68159439184006,5
simulated,simulated,1,basic,yes,257.74684445113735,5
simulated,simulated,1,basic,yes,257.7431266570478,5
simulated,simulated,1,basic,yes,257.786177670295,5
simulated,simulated,1,basic,yes,257.7251329702553,5
simulated,simulated,1,basic,yes,257.7088964989448,5
simulated,simulated,1,basic,yes,257.76643771600686,5
simulated,simulated,1,basic,yes,257.75554756872754,5
simulated,simulated,1,basic,yes,257.7620990246531,5
simulated,simulated,1,basic,yes,257.8087498732413,5
simulated,simulated,1,basic,yes,257.7579734970336,5
simulated,simulated,1,basic,yes,257.7450287250015,5
simulated,simulated,1,basic,yes,257.7692716963,5
simulated,simulated,1,basic,yes,257.8054644679233,5
simulated,simulated,1,basic,yes,257.713541830408,5
simulated,simulated,1,basic,yes,257.7390516879058,5
simulated,simulated,1,basic,yes,257.745240700635,5
simulated,simulated,1,basic,yes,257.7402688067638,5
simulated,simulated,1,basic,yes,257.703982523908,5
simulated,simulated,1,basic,yes,257.72835100853575,5
simulated,simulated,1,basic,yes,257.7558677885043,5
simulated,simulated,1,basic,yes,257.7207868244124,5
simulated,simulated,1,basic,yes,257.7632741312541,5
simulated,simulated,1,basic,yes,257.78364990679734,5
simulated,simulated,1,basic,yes,257.7668312371952,5
simulated,simulated,1,basic,yes,257.7017665455216,5
simulated,simulated,1,basic,yes,257.8340870410431,5
simulated,simulated,1,basic,yes,257.7823642325052,5
simulated,simulated,1,basic,yes,257.79796189926725,5
simulated,simulated,1,basic,yes,257.80322668336214,5
simulated,simulated,1,basic,yes,257.73980890353585,5
simulated,simulated,1,basic,yes,257.7501660707822,5
simulated,simulated,1,basic,yes,257.719117239757,5
simulated,simulated,1,basic,yes,257.6802496689569,5
simulated,simulated,1,basic,yes,257.72943949919477,5
simulated,simulated,1,basic,yes,257.705379676797,5
simulated,simulated,1,basic,yes,257.76213308772253,5
simulated,simulated,1,basic,yes,257.780129888567,5
simulated,simulated,1,basic,yes,257.8250884819398,5
simulated,simulated,1,basic,yes,257.7538133922991,5
simulated,simulated,1,basic,yes,257.76818426024846,5
simulated,simulated,1,basic,yes,257.739458136646,5
simulated,simulated,1,basic,yes,257.78793334379003,5
simulated,simulated,1,basic,yes,257.73465399586394,5
simulated,simulated,1,basic,yes,257.7912359758817,5
simulated,simulated,1,basic,yes,257.7881543343846,5
simulated,simulated,1,basic,yes,257.77788193727315,5
simulated,simulated,1,basic,yes,257.7548924779522,5
simulated,simulated,1,basic,yes,257.75449759044227,5
simulated,simulated,1,basic,yes,257.7935864087785,5
simulated,simulated,1,basic,yes,257.6985332480955,5
simulated,simulated,1,basic,yes,257.793912710003,5
simulated,simulated,1,basic,yes,257.7130869373969,5
simulated,simulated,1,basic,yes,257.79000031022827,5
simulated,simulated,1,basic,yes,257.762099689928,5
simulated,simulated,1,basic,yes,257.66500845781707,5
simulated,simulated,1,basic,yes,257.772153954435,5
simulated,simulated,1,basic,yes,257.7790205736562,5
simulated,simulated,1,basic,yes,257.7480719372503,5
simulated,simulated,1,basic,yes,257.70941774677704,5
simulated,simulated,1,basic,yes,257.83121596407346,5
simulated,simulated,1,basic,yes,257.7547845365646,5
simulated,simulated,1,basic,yes,257.7540944655676,5
simulated,simulated,1,basic,yes,257.77573471672395,5
simulated,simulated,1,basic,yes,257.7883953700377,5
simulated,simulated,1,basic,yes,257.70377110391826,5
simulated,simulated,1,basic,yes,257.73873155267745,5
simulated,simulated,1,basic,yes,257.725970542411,5
simulated,simulated,1,basic,yes,257.7226989499238,5
simulated,simulated,1,basic,yes,257.7700428359707,5
simulated,simulated,1,basic,yes,257.77957925741634,5
simulated,simulated,1,basic,yes,257.7607953084331,5
simulated,simulated,1,basic,yes,257.7535638996924,5
simulated,simulated,1,basic,yes,257.7566386537428,5
simulated,simulated,1,basic,yes,257.7555315902259,5
simulated,simulated,1,basic,yes,257.7145860907315,5
simulated,simulated,1,basic,yes,257.78339324342306,5
simulated,simulated,1,basic,yes,257.82130471921386,5
simulated,simulated,1,basic,yes,257.7696694294012,5
simulated,simulated,1,basic,yes,257.7794309296473,5
simulated,simulated,1,basic,yes,257.74596855805885,5
simulated,simulated,1,basic,yes,257.77473358018995,5
simulated,simulated,1,basic,yes,257.7388157060722,5
simulated,simulated,1,basic,yes,257.7612551387164,5
simulated,simulated,2,basic,yes,257.7629041248966,5
simulated,simulated,2,basic,yes,257.74841975815605,5
simulated,simulated,2,basic,yes,257.68120042558513,5
simulated,simulated,2,basic,yes,257.76054717098856,5
simulated,simulated,2,basic,yes,257.7618387808797,5
simulated,simulated,2,basic,yes,257.7371608954667,5
simulated,simulated,2,basic,yes,257.7328689597207,5
simulated,simulated,2,basic,yes,257.76861371812936,5
simulated,simulated,2,basic,yes,257.7838350292535,5
simulated,simulated,2,basic,yes,257.7649142522492,5
simulated,simulated,2,basic,yes,257.7238458785923,5
simulated,simulated,2,basic,yes,257.73685891238483,5
simulated,simulated,2,basic,yes,257.79148104787294,5
simulated,simulated,2,basic,yes,257.7318912312222,5
simulated,simulated,2,basic,yes,257.74916404163775,5
simulated,simulated,2,basic,yes,257.7923217471663,5
simulated,simulated,2,basic,yes,257.7666775556077,5
simulated,simulated,2,basic,yes,257.74106907335414,5
simulated,simulated,2,basic,yes,257.73964703768297,5
simulated,simulated,2,basic,yes,257.7454544785234,5
simulated,simulated,2,basic,yes,257.7171578761529,5
simulated,simulated,2,basic,yes,257.7614634562579,5
simulated,simulated,2,basic,yes,257.7366730690375,5
simulated,simulated,2,basic,yes,257.7468991060189,5
simulated,simulated,2,basic,yes,257.69505653237115,5
simulated,simulated,2,basic,yes,257.7773174926948,5
simulated,simulated,2,basic,yes,257.7502573853289,5
simulated,simulated,2,basic,yes,257.7484377137248,5
simulated,simulated,2,basic,yes,257.7790919043087,5
simulated,simulated,2,basic,yes,257.779573101394,5
simulated,simulated,2,basic,yes,257.74140376437464,5
simulated,simulated,2,basic,yes,257.7269398630279,5
simulated,simulated,2,basic,yes,257.75539229861135,5
simulated,simulated,2,basic,yes,257.7226001738614,5
simulated,simulated,2,basic,yes,257.7696427158743,5
simulated,simulated,2,basic,yes,257.7759952683747,5
simulated,simulated,2,basic,yes,257.727907009724,5
simulated,simulated,2,basic,yes,257.7135948914038,5
simulated,simulated,2,basic,yes,257.7460217137973,5
simulated,simulated,2,basic,yes,257.77624819461465,5
simulated,simulated,2,basic,yes,257.7147387445199,5
simulated,simulated,2,basic,yes,257.73816173653915,5
simulated,simulated,2,basic,yes,257.6914188610542,5
simulated,simulated,2,basic,yes,257.78369201524185,5
simulated,simulated,2,basic,yes,257.77912857800544,5
simulated,simulated,2,basic,yes,257.7845200990931,5
simulated,simulated,2,basic,yes,257.7664100803388,5
simulated,simulated,2,basic,yes,257.8036614819534,5
simulated,simulated,2,basic,yes,257.70566471195764,5
simulated,simulated,2,basic,yes,257.7090411070269,5
simulated,simulated,2,basic,yes,257.7429833203355,5
simulated,simulated,2,basic,yes,257.69990491236024,5
simulated,simulated,2,basic,yes,257.7075668918904,5
simulated,simulated,2,basic,yes,257.7603590328553,5
simulated,simulated,2,basic,yes,257.77822577380243,5
simulated,simulated,2,basic,yes,257.74165273986057,5
simulated,simulated,2,basic,yes,257.73574449986927,5
simulated,simulated,2,basic,yes,257.7288790767765,5
simulated,simulated,2,basic,yes,257.7210780325903,5
simulated,simulated,2,basic,yes,257.8153938492344,5
simulated,simulated,2,basic,yes,257.7997655744364,5
simulated,simulated,2,basic,yes,257.73579299855794,5
simulated,simulated,2,basic,yes,257.7318467854132,5
simulated,simulated,2,basic,yes,257.7838788302598,5
simulated,simulated,2,basic,yes,257.7596819197357,5
simulated,simulated,2,basic,yes,257.7031809230128,5
simulated,simulated,2,basic,yes,257.7905118786239,5
simulated,simulated,2,basic,yes,257.79605660684865,5
simulated,simulated,2,basic,yes,257.74402263892233,5
simulated,simulated,2,basic,yes,257.7731833120738,5
simulated,simulated,2,basic,yes,257.77003345144976,5
simulated,simulated,2,basic,yes,257.77056662648937,5
simulated,simulated,2,basic,yes,257.7881544599009,5
simulated,simulated,2,basic,yes,257.71997492352114,5
simulated,simulated,2,basic,yes,257.7530954563176,5
simulated,simulated,2,basic,yes,257.76157688529844,5
simulated,simulated,2,basic,yes,257.72175327647386,5
simulated,simulated,2,basic,yes,257.75821731313323,5
simulated,simulated,2,basic,yes,257.69198754230456,5
simulated,simulated,2,basic,yes,257.7485392035125,5
simulated,simulated,2,basic,yes,257.7740206427696,5
simulated,simulated,2,basic,yes,257.7422167666443,5
simulated,simulated,2,basic,yes,257.7646847470836,5
simulated,simulated,2,basic,yes,257.7674505432777,5
simulated,simulated,2,basic,yes,257.72712883439215,5
simulated,simulated,2,basic,yes,257.71705303523544,5
simulated,simulated,2,basic,yes,257.7920072786482,5
simulated,simulated,2,basic,yes,257.7742197159424,5
simulated,simulated,2,basic,yes,257.75659378395085,5
simulated,simulated,2,basic,yes,257.79870861041985,5
simulated,simulated,2,basic,yes,257.72578231639085,5
simulated,simulated,2,basic,yes,257.74396371722185,5
simulated,simulated,2,basic,yes,257.78975202507723,5
simulated,simulated,2,basic,yes,257.7554175041006,5
simulated,simulated,2,basic,yes,257.7632384552353,5
simulated,simulated,2,basic,yes,257.7387043231525,5
simulated,simulated,2,basic,yes,257.7613772404633,5
simulated,simulated,2,basic,yes,257.7515468743808,5
simulated,simulated,2,basic,yes,257.69825481393525,5
simulated,simulated,2,basic,yes,257.7599389050801,5
simulated,simulated,3,basic,yes,257.7830661311942,5
simulated,simulated,3,basic,yes,257.7576678502233,5
simulated,simulated,3,basic,yes,257.74278362649034,5
simulated,simulated,3,basic,yes,257.76684104458405,5
simulated,simulated,3,basic,yes,257.80732851990246,5
simulated,simulated,3,basic,yes,257.72680722045277,5
simulated,simulated,3,basic,yes,257.7637453841956,5
simulated,simulated,3,basic,yes,257.6911590103711,5
simulated,simulated,3,basic,yes,257.6965950055113,5
simulated,simulated,3,basic,yes,257.77164952919935,5
simulated,simulated,3,basic,yes,257.8060796665385,5
simulated,simulated,3,basic,yes,257.72534382838626,5
simulated,simulated,3,basic,yes,257.7976130959473,5
simulated,simulated,3,basic,yes,257.7593405151401,5
simulated,simulated,3,basic,yes,257.75487548088563,5
simulated,simulated,3,basic,yes,257.74098102366565,5
simulated,simulated,3,basic,yes,257.789663828183,5
simulated,simulated,3,basic,yes,257.8168129778739,5
simulated,simulated,3,basic,yes,257.7360285930134,5
simulated,simulated,3,basic,yes,257.7935418838662,5
simulated,simulated,3,basic,yes,257.7573356537471,5
simulated,simulated,3,basic,yes,257.74139378215887,5
simulated,simulated,3,basic,yes,257.7309906317453,5
simulated,simulated,3,basic,yes,257.78277746585985,5
simulated,simulated,3,basic,yes,257.7945599165432,5
simulated,simulated,3,basic,yes,257.73507975832956,5
simulated,simulated,3,basic,yes,257.7745572048314,5
simulated,simulated,3,basic,yes,257.79352955823794,5
simulated,simulated,3,basic,yes,257.7279302323209,5
simulated,simulated,3,basic,yes,257.7676025890116,5
simulated,simulated,3,basic,yes,257.71470347726313,5
simulated,simulated,3,basic,yes,257.73048164640363,5
simulated,simulated,3,basic,yes,257.74123420019885,5
simulated,simulated,3,basic,yes,257.7534577977003,5
simulated,simulated,3,basic,yes,257.7701657487093,5
simulated,simulated,3,basic,yes,257.7365474018696,5
simulated,simulated,3,basic,yes,257.7388282241938,5
simulated,simulated,3,basic,yes,257.76845933649423,5
simulated,simulated,3,basic,yes,257.7495599186011,5
simulated,simulated,3,basic,yes,257.77217826238234,5
simulated,simulated,3,basic,yes,257.74907801644264,5
simulated,simulated,3,basic,yes,257.8369631164536,5
simulated,simulated,3,basic,yes,257.70660660616795,5
simulated,simulated,3,basic,yes,257.7799355384716,5
simulated,simulated,3,basic,yes,257.7586657438798,5
simulated,simulated,3,basic,yes,257.7369084217841,5
simulated,simulated,3,basic,yes,257.74089887702934,5
simulated,simulated,3,basic,yes,257.739838394249,5
simulated,simulated,3,basic,yes,257.7631615291552,5
simulated,simulated,3,basic,yes,257.7203807768578,5
simulated,simulated,3,basic,yes,257.7232235480891,5
simulated,simulated,3,basic,yes,257.7350120940524,5
simulated,simulated,3,basic,yes,257.7801929353782,5
simulated,simulated,3,basic,yes,257.72545309022195,5
simulated,simulated,3,basic,yes,257.80848150189104,5
simulated,simulated,3,basic,yes,257.7488432381153,5
simulated,simulated,3,basic,yes,257.77751201350145,5
simulated,simulated,3,basic,yes,257.7930544649586,5
simulated,simulated,3,basic,yes,257.7759241976088,5
simulated,simulated,3,basic,yes,257.75071650259656,5
simulated,simulated,3,basic,yes,257.77132109228666,5
simulated,simulated,3,basic,yes,257.71807175541727,5
simulated,simulated,3,basic,yes,257.7705926201715,5
simulated,simulated,3,basic,yes,257.7495532976054,5
simulated,simulated,3,basic,yes,257.6825734467254,5
simulated,simulated,3,basic,yes,257.76753600970585,5
simulated,simulated,3,basic,yes,257.734430330824,5
simulated,simulated,3,basic,yes,257.7515766952227,5
simulated,simulated,3,basic,yes,257.81173917302067,5
simulated,simulated,3,basic,yes,257.7169718762163,5
simulated,simulated,3,basic,yes,257.7720186848998,5
simulated,simulated,3,basic,yes,257.70978619691056,5
simulated,simulated,3,basic,yes,257.7628295219094,5
simulated,simulated,3,basic,yes,257.7407392489396,5
simulated,simulated,3,basic,yes,257.7640491119773,5
simulated,simulated,3,basic,yes,257.70120620307614,5
simulated,simulated,3,basic,yes,257.76776987075357,5
simulated,simulated,3,basic,yes,257.7455034699265,5
simulated,simulated,3,basic,yes,257.708645159707,5
simulated,simulated,3,basic,yes,257.7693253709688,5
simulated,simulated,3,basic,yes,257.7712979305696,5
simulated,simulated,3,basic,yes,257.74904903459145,5
simulated,simulated,3,basic,yes,257.8047648331171,5
simulated,simulated,3,basic,yes,257.72940662504004,5
simulated,simulated,3,basic,yes,257.73645362181065,5
simulated,simulated,3,basic,yes,257.77259317734547,5
simulated,simulated,3,basic,yes,257.7720483834936,5
simulated,simulated,3,basic,yes,257.72205043867484,5
simulated,simulated,3,basic,yes,257.72305315760065,5
simulated,simulated,3,basic,yes,257.72662485921114,5
simulated,simulated,3,basic,yes,257.804949078866,5
simulated,simulated,3,basic,yes,257.7381766465459,5
simulated,simulated,3,basic,yes,257.747649160537,5
simulated,simulated,3,basic,yes,257.74684799783495,5
simulated,simulated,3,basic,yes,257.7453751253166,5
simulated,simulated,3,basic,yes,257.81997445522194,5
simulated,simulated,3,basic,yes,257.6649383605297,5
simulated,simulated,3,basic,yes,257.77344839513216,5
simulated,simulated,3,basic,yes,257.737293638351,5
simulated,simulated,3,basic,yes,257.78681439530965,5
simulated,simulated,0,sub,yes,832.1639382410873,5
simulated,simulated,0,sub,yes,832.2863777831909,5
simulated,simulated,0,sub,yes,832.484963106132,5
simulated,simulated,0,sub,yes,832.3563985939552,5
simulated,simulated,0,sub,yes,832.1778153910136,5
simulated,simulated,0,sub,yes,832.2532487513976,5
simulated,simulated,0,sub,yes,832.2652051253061,5
simulated,simulated,0,sub,yes,832.2991267911488,5
simulated,simulated,0,sub,yes,832.0946608747538,5
simulated,simulated,0,sub,yes,832.2293116981398,5
simulated,simulated,0,sub,yes,832.2659425883652,5
simulated,simulated,0,sub,yes,832.133003880272,5
simulated,simulated,0,sub,yes,831.9495161298075,5
simulated,simulated,0,sub,yes,832.0263073962627,5
simulated,simulated,0,sub,yes,832.2620257450202,5
simulated,simulated,0,sub,yes,832.2802129743162,5
simulated,simulated,0,sub,yes,832.3388271952005,5
simulated,simulated,0,sub,yes,832.1874239778148,5
simulated,simulated,0,sub,yes,832.0933257332827,5
simulated,simulated,0,sub,yes,832.3310527540699,5
simulated,simulated,0,sub,yes,832.4694669914379,5
simulated,simulated,0,sub,yes,832.3903173490596,5
simulated,simulated,0,sub,yes,832.2906787733443,5
simulated,simulated,0,sub,yes,831.6329917946225,5
simulated,simulated,0,sub,yes,832.3218496107371,5
simulated,simulated,0,sub,yes,832.3073594194443,5
simulated,simulated,0,sub,yes,832.164731186205,5
simulated,simulated,0,sub,yes,832.2863665020517,5
simulated,simulated,0,sub,yes,832.194933659196,5
simulated,simulated,0,sub,yes,832.2350696372373,5
simulated,simulated,0,sub,yes,832.1426642628371,5
simulated,simulated,0,sub,yes,832.2807339734323,5
simulated,simulated,0,sub,yes,832.3891571142899,5
simulated,simulated,0,sub,yes,832.2409593051558,5
simulated,simulated,0,sub,yes,832.1095720035178,5
simulated,simulated,0,sub,yes,832.1978705464584,5
simulated,simulated,0,sub,yes,832.3962572911582,5
simulated,simulated,0,sub,yes,832.3161890599436,5
simulated,simulated,0,sub,yes,832.317720365388,5
simulated,simulated,0,sub,yes,832.093744450057,5
simulated,simulated,0,sub,yes,832.3545614738676,5
simulated,simulated,0,sub,yes,832.0993341688603,5
simulated,simulated,0,sub,yes,832.2487725916108,5
simulated,simulated,0,sub,yes,832.2866314147843,5
simulated,simulated,0,sub,yes,832.2825514046611,5
simulated,simulated,0,sub,yes,832.0738612422654,5
simulated,simulated,0,sub,yes,832.4840872715907,5
simulated,simulated,0,sub,yes,832.1222844237109,5
simulated,simulated,0,sub,yes,832.2607553261256,5
simulated,simulated,0,sub,yes,832.2917958106964,5
simulated,simulated,1,sub,yes,832.1466144554797,5
simulated,simulated,1,sub,yes,831.9226886929746,5
simulated,simulated,1,sub,yes,832.243281308687,5
simulated,simulated,1,sub,yes,832.3170903109585,5
simulated,simulated,1,sub,yes,832.0349549676574,5
simulated,simulated,1,sub,yes,832.2998472389473,5
simulated,simulated,1,sub,yes,832.3135476406599,5
simulated,simulated,1,sub,yes,832.1939095070434,5
simulated,simulated,1,sub,yes,832.3454827062358,5
simulated,simulated,1,sub,yes,832.1300787521689,5
simulated,simulated,1,sub,yes,832.246281022804,5
simulated,simulated,1,sub,yes,832.2775539721517,5
simulated,simulated,1,sub,yes,832.2868647224758,5
simulated,simulated,1,sub,yes,832.162213584409,5
